Date,Time,Flux,Error
19/12/04,0:04:28,1181.122449,38.814092
19/12/04,0:14:28,1153.061224,38.350246
19/12/04,0:24:28,1100.765306,37.470487
19/12/04,0:34:28,1214.285714,39.355226
19/12/04,0:44:28,1223.214286,39.499649
19/12/04,0:54:28,1158.163265,38.434998
19/12/04,1:04:28,1174.744898,38.70916
19/12/04,1:14:28,1145.408163,38.222765
19/12/04,1:24:28,1183.673469,38.855985
19/12/04,1:34:28,1154.336735,38.371451
19/12/04,1:44:28,1202.806122,39.168756
19/12/04,1:54:28,1220.663265,39.45844
19/12/04,2:04:28,1133.928571,38.030744
19/12/04,2:14:28,1196.428571,39.064778
19/12/04,2:24:28,1229.591837,39.602486
19/12/04,2:34:28,1182.397959,38.835044
19/12/04,2:44:28,1132.653061,38.009348
19/12/04,2:54:28,1238.520408,39.746011
19/12/04,3:04:28,1188.77551,38.939637
19/12/04,3:14:28,1205.357143,39.210271
19/12/04,3:24:28,1174.744898,38.70916
19/12/04,3:34:28,1123.72449,37.85924
19/12/04,3:44:28,1167.091837,38.582866
19/12/04,3:54:28,1235.969388,39.705057
19/12/04,4:04:28,1173.469388,38.68814
19/12/04,4:14:28,1169.642857,38.62501
19/12/04,4:24:28,1195.153061,39.043949
19/12/04,4:34:28,1147.959184,38.265306
19/12/04,4:44:28,1193.877551,39.023109
19/12/04,4:54:28,1223.214286,39.499649
19/12/04,5:04:28,1141.581633,38.158866
19/12/04,5:14:28,1173.469388,38.68814
19/12/04,5:24:28,1144.132653,38.201477
19/12/04,5:34:28,1153.061224,38.350246
19/12/04,5:44:28,1200.255102,39.127198
19/12/04,5:54:28,1232.142857,39.643547
19/12/04,6:04:28,1233.418367,39.664061
19/12/04,6:14:28,1225.765306,39.540816
19/12/04,6:24:28,1141.581633,38.158866
19/12/04,6:34:28,1197.704082,39.085596
19/12/04,6:44:28,1204.081633,39.189519
19/12/04,6:54:28,1210.459184,39.293168
19/12/04,7:04:28,1243.622449,39.827793
19/12/04,7:14:28,1244.897959,39.848213
19/12/04,7:24:28,1241.071429,39.786923
19/12/04,7:34:28,1177.295918,38.751167
19/12/04,7:44:28,1163.265306,38.519563
19/12/04,7:54:28,1192.602041,39.002257
19/12/04,8:04:28,1188.77551,38.939637
19/12/04,8:14:28,1223.214286,39.499649
19/12/04,8:24:28,1235.969388,39.705057
19/12/04,8:34:28,1219.387755,39.437818
19/12/04,8:44:28,1140.306122,38.137542
19/12/04,8:54:28,1156.887755,38.413827
19/12/04,9:04:28,1202.806122,39.168756
19/12/04,9:14:28,1219.387755,39.437818
19/12/04,9:24:28,1164.540816,38.540676
19/12/04,9:34:28,1168.367347,38.603944
19/12/04,9:44:28,1176.020408,38.73017
19/12/04,9:54:28,1173.469388,38.68814
19/12/04,10:04:28,1179.846939,38.793128
19/12/04,10:14:28,1193.877551,39.023109
19/12/04,10:24:28,1225.765306,39.540816
19/12/04,10:34:28,1108.418367,37.600518
19/12/04,10:44:28,1123.72449,37.85924
19/12/04,10:54:28,1251.27551,39.950152
19/12/04,11:04:28,1159.438776,38.456157
19/12/04,11:14:28,1127.55102,37.923645
19/12/04,11:24:28,1248.72449,39.909408
19/12/04,11:34:28,1260.204082,40.092433
19/12/04,11:44:28,1173.469388,38.68814
19/12/04,11:54:28,1107.142857,37.578877
19/12/04,12:04:28,1188.77551,38.939637
19/12/04,12:14:28,1232.142857,39.643547
19/12/04,12:24:28,1118.622449,37.773196
19/12/04,12:34:28,1147.959184,38.265306
19/12/04,12:44:28,1150.510204,38.3078
19/12/04,12:54:28,1168.367347,38.603944
19/12/04,13:04:28,1210.459184,39.293168
19/12/04,13:14:28,1163.265306,38.519563
19/12/04,13:24:28,1142.857143,38.180177
19/12/04,13:34:28,1174.744898,38.70916
19/12/04,13:44:28,1209.183673,39.27246
19/12/04,13:54:28,1156.887755,38.413827
19/12/04,14:04:28,1207.908163,39.251741
19/12/04,14:14:28,1261.479592,40.112717
19/12/04,14:24:28,1104.591837,37.535559
19/12/04,14:34:28,1179.846939,38.793128
