Date,Time,Flux,Error
19/11/22,2:19:57,1409.438776,42.399924
19/11/22,2:29:57,1389.030612,42.091837
19/11/22,2:39:57,1385.204082,42.033819
19/11/22,2:49:57,1353.316327,41.547187
19/11/22,2:59:57,1269.132653,40.23421
19/11/22,3:09:57,1373.72449,41.859283
19/11/22,3:19:57,1338.010204,41.311568
19/11/22,3:29:57,1400.510204,42.265412
19/11/22,3:39:57,1399.234694,42.246161
19/11/22,3:49:57,1331.632653,41.212996
19/11/22,3:59:57,1349.489796,41.488408
19/11/22,4:09:57,1406.887755,42.361535
19/11/22,4:19:57,1380.102041,41.956337
19/11/22,4:29:57,1353.316327,41.547187
19/11/22,4:39:57,1313.77551,40.935731
19/11/22,4:49:57,1338.010204,41.311568
19/11/22,4:59:57,1340.561224,41.350931
19/11/22,5:09:57,1413.265306,42.457441
19/11/22,5:19:57,1330.357143,41.193253
19/11/22,5:29:57,1344.387755,41.409906
19/11/22,5:39:57,1323.979592,41.094397
19/11/22,5:49:57,1362.244898,41.684017
19/11/22,5:59:57,1408.163265,42.380734
19/11/22,6:09:57,1395.408163,42.188356
19/11/22,6:19:57,1281.887755,40.435886
19/11/22,6:29:57,1293.367347,40.616539
19/11/22,6:39:57,1360.969388,41.664497
19/11/22,6:49:57,1415.816327,42.495743
19/11/22,6:59:57,1322.704082,41.074597
19/11/22,7:09:57,1440.05102,42.857902
19/11/22,7:19:57,1354.591837,41.566762
19/11/22,7:29:57,1354.591837,41.566762
19/11/22,7:39:57,1386.479592,42.053167
19/11/22,7:49:57,1383.928571,42.014462
19/11/22,7:59:57,1316.326531,40.975455
19/11/22,8:09:57,1397.959184,42.226901
19/11/22,8:19:57,1410.714286,42.419105
19/11/22,8:29:57,1318.877551,41.015141
19/11/22,8:39:57,1312.5,40.915854
19/11/22,8:49:57,1285.714286,40.496194
19/11/22,8:59:57,1318.877551,41.015141
19/11/22,9:09:57,1307.397959,40.836252
19/11/22,9:19:57,1364.795918,41.723029
19/11/22,9:29:57,1341.836735,41.370599
19/11/22,9:39:57,1381.377551,41.975721
19/11/22,9:49:57,1335.459184,41.272168
